"","GEO_LEVEL","GEOID","STATEFP","COUNTYFP","COUNTYNS","NAME.x","NAMELSAD","LSAD","CLASSFP","MTFCC","CSAFP","CBSAFP","METDIVFP","FUNCSTAT","ALAND","AWATER","INTPTLAT","INTPTLON","NAME","year","totalpopE","totalpopM","whiteE","whiteM","blackE","blackM","asianE","asianM","indigE","indigM","othraceE","othraceM","multiE","multiM","ltnxE","ltnxM","povrateE","povrateM","cpovrateE","cpovrateM","hhincE","hhincM","hsmoreE","hsmoreM","bamoreE","bamoreM","gradmoreE","gradmoreM","unempE","unempM","hlthinsE","hlthinsM","pubinsE","pubinsM","earnE","earnM","giniE","giniM","vachseE","vachseM","allhseE","allhseM","snapE","snapM","foreignbE","foreignbM","renter30E","renter30M","homeownE","homeownM","vacrateE","vacrateM","perc_snaphseE","perc_snaphseM","perc_forbE","perc_forbM","schlE","schlM","age17E","age17M","age24E","age24M","age64E","age64M","age65E","age65M","hhinc_blackE","hhinc_blackM","hhinc_asianE","hhinc_asianM","hhinc_multiE","hhinc_multiM","hhinc_whiteE","hhinc_whiteM","hhinc_ltnxE","hhinc_ltnxM","disability_numE","disability_numM","fips","lifeexpE","lifeexpM","lifeexp_blackE","lifeexp_blackM","lifeexp_ltnxE","lifeexp_ltnxM","lifeexp_whiteE","lifeexp_whiteM","lifeexp_asianE","lifeexp_asianM","dissim_wb","dissim_wh","inter_bw","inter_hw","iso_b","iso_h","state","locality","county.nice","TRACTCE","BLKGRPCE","blockgroup","count","tractnames","tract","tr","pop"
"83","Block Group","510030114003","51","003",NA,NA,"Block Group 3",NA,NA,"G5030",NA,NA,NA,"S",115350757,1916093,"+37.7843408","-078.6067750","Block Group 3, Census Tract 114, Albemarle County, Virginia","2021",2365,424,58.77,13.12,40.04,5.51,0.3,0.46,0,0.55,0,0.55,0,0.55,0.89,1.05,NA,NA,NA,NA,77075,12606,72.87,12.2,29.67,11.26,11.79,9.91,1,1.53,94.25,3.89,24.52,8.25,40536,7533,NA,NA,96,73,899,150,139,95,NA,NA,30.5,46.1,89.8,6.4,10.7,7.9,15.5,0.1,NA,NA,NA,NA,27.23,6.18,4.65,3.07,47.78,5.87,18.56,6.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","003","Albemarle County","011400","3","3","Albemarle","Southern Albemarle-Scottsville","011400",NA,"2365"
"84","Block Group","510030114004","51","003",NA,NA,"Block Group 4",NA,NA,"G5030",NA,NA,NA,"S",98736922,112825,"+37.8708948","-078.6744903","Block Group 4, Census Tract 114, Albemarle County, Virginia","2021",1616,457,82.49,31.87,11.63,12.83,0.06,0.18,0,0.8,0,0.8,0.8,1.28,1.24,1.63,NA,NA,NA,NA,95262,18120,88.66,36.71,30.94,6.48,19.76,8.21,8.12,8.64,85.15,10.18,21.66,7.25,45112,8083,NA,NA,26,41,587,128,6,14,NA,NA,25.3,31.2,83.8,13.7,4.4,6.9,1,0.02,NA,NA,NA,NA,14.29,4.37,7.12,4.95,57.18,22.71,19.68,7.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","003","Albemarle County","011400","4","4","Albemarle","Southern Albemarle-Scottsville","011400",NA,"1616"
"85","Block Group","510650201011","51","065",NA,NA,"Block Group 1",NA,NA,"G5030",NA,NA,NA,"S",48875567,401519,"+37.9211765","-078.2484047","Block Group 1, Census Tract 201.01, Fluvanna County, Virginia","2021",1338,423,75.78,6.45,19.73,18.56,0,0.97,0,0.97,0,0.97,0,0.97,4.48,6.19,NA,NA,NA,NA,85903,13098,91.16,34.24,34,11.31,2.63,2.64,0,1.61,96.04,4.11,5.08,3.49,38705,8497,NA,NA,81,69,513,115,0,13,NA,NA,16,48.5,88.4,4.9,15.8,13,0,0.03,NA,NA,NA,NA,20.63,7.3,8.37,5.94,49.93,20.86,18.24,4.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","065","Fluvanna County","020101","1","1","Fluvanna","Palmyra","020101",NA,"1338"
"86","Block Group","510650201012","51","065",NA,NA,"Block Group 2",NA,NA,"G5030",NA,NA,NA,"S",23406693,244566,"+37.9727843","-078.2739659","Block Group 2, Census Tract 201.01, Fluvanna County, Virginia","2021",2386,394,68.78,8.74,17.48,2.86,0.54,0.58,0.96,0.91,0.46,0.83,7.04,3.76,4.74,2.03,NA,NA,NA,NA,68750,27594,82.1,18.87,12.66,4.83,5.93,3.26,4.31,4.26,96.27,3.38,4.27,2.57,24283,10971,NA,NA,46,55,536,128,0,13,NA,NA,17.6,40.3,89.6,11.9,8.6,10.1,0,0.02,NA,NA,NA,NA,10.06,4.08,5.2,3.59,74.6,16.4,9.68,3.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","065","Fluvanna County","020101","2","2","Fluvanna","Palmyra","020101",NA,"2386"
"87","Block Group","510650201013","51","065",NA,NA,"Block Group 3",NA,NA,"G5030",NA,NA,NA,"S",25838340,384109,"+37.9561091","-078.3139637","Block Group 3, Census Tract 201.01, Fluvanna County, Virginia","2021",572,273,76.75,15.72,19.41,25.84,1.75,3.03,0,2.27,0,2.27,0,2.27,2.1,2.98,NA,NA,NA,NA,94125,70156,88.58,53.64,25.25,11.78,7.82,5.09,0,4.36,97.03,5.21,23.95,18.25,23750,8288,NA,NA,0,13,225,92,0,13,NA,NA,24.6,45.9,69.3,15.8,0,5.8,0,0.06,NA,NA,NA,NA,9.44,7.61,3.32,4.98,47.38,30.63,33.39,11.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","065","Fluvanna County","020101","3","3","Fluvanna","Palmyra","020101",NA,"572"
"88","Block Group","510650201014","51","065",NA,NA,"Block Group 4",NA,NA,"G5030",NA,NA,NA,"S",13804456,206767,"+37.8899568","-078.3000137","Block Group 4, Census Tract 201.01, Fluvanna County, Virginia","2021",2085,405,75.3,11.19,17.75,10.43,6.47,4.28,0,0.62,0.48,0.86,0,0.62,0,0.62,NA,NA,NA,NA,96250,15038,94.73,9.74,22.16,5.76,9.92,4.02,1.31,2.03,76.4,12.78,10.74,5.97,53869,19949,NA,NA,22,24,803,165,0,13,NA,NA,6.5,20.8,84.1,25.6,2.7,2.9,0,0.02,NA,NA,NA,NA,19.95,6.81,9.93,5.21,59.33,6.55,10.79,3.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","065","Fluvanna County","020101","4","4","Fluvanna","Palmyra","020101",NA,"2085"
"89","Block Group","510650201031","51","065",NA,NA,"Block Group 1",NA,NA,"G5030",NA,NA,NA,"S",2746734,691756,"+37.9084000","-078.3118642","Block Group 1, Census Tract 201.03, Fluvanna County, Virginia","2021",2484,519,77.62,9.43,11.88,11.57,0,0.52,0,0.52,0,0.52,3.1,4.05,6.44,7.24,NA,NA,NA,NA,94432,19801,97.04,4.39,51.42,12.31,27.86,11.7,0.79,1.43,91.02,5.43,10.43,5.44,50639,6448,NA,NA,59,52,1087,197,23,34,NA,NA,25,29.5,89.1,9,5.4,4.7,2.1,0.03,NA,NA,NA,NA,23.35,6.35,4.55,3.86,42.15,5.98,23.23,4.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","065","Fluvanna County","020103","1","1","Fluvanna","Lake Monticello","020103",NA,"2484"
"90","Block Group","510650201032","51","065",NA,NA,"Block Group 2",NA,NA,"G5030",NA,NA,NA,"S",3709765,45451,"+37.8963431","-078.3262967","Block Group 2, Census Tract 201.03, Fluvanna County, Virginia","2021",941,222,88.1,3.28,6.38,9.23,0,1.38,0,1.38,0,1.38,2.02,2.94,3.51,6.96,NA,NA,NA,NA,85192,32041,97.97,12.3,45.63,14.07,19.26,9.93,0,2.94,98.51,3.07,4.46,4.34,39397,11103,NA,NA,46,65,496,102,0,13,NA,NA,0,236.4,97.6,6.5,9.3,13,0,0.03,NA,NA,NA,NA,4.57,5.06,11.58,8.21,36.56,9.55,46.33,4.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","065","Fluvanna County","020103","2","2","Fluvanna","Lake Monticello","020103",NA,"941"
"91","Block Group","510650201041","51","065",NA,NA,"Block Group 1",NA,NA,"G5030",NA,NA,NA,"S",9376900,494523,"+37.9345035","-078.3348274","Block Group 1, Census Tract 201.04, Fluvanna County, Virginia","2021",2275,407,89.58,4.71,2.24,4.77,0,0.57,0,0.57,0,0.57,1.93,2.44,6.24,5.29,NA,NA,NA,NA,80068,4257,98.34,9.67,61.39,10.44,22.43,7.66,2.15,2.84,94.2,4.74,4.44,3.52,48513,5954,NA,NA,43,48,973,144,0,13,NA,NA,100,132.5,98.2,3.1,4.4,4.9,0,0.01,NA,NA,NA,NA,19.74,6.28,3.65,2.6,55.08,6.38,19.43,5.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","065","Fluvanna County","020104","1","1","Fluvanna","Rivanna","020104",NA,"2275"
"92","Block Group","510650201042","51","065",NA,NA,"Block Group 2",NA,NA,"G5030",NA,NA,NA,"S",2372806,123869,"+37.9285266","-078.3284568","Block Group 2, Census Tract 201.04, Fluvanna County, Virginia","2021",1796,442,73.78,9.13,11.3,9.16,1.06,1.2,0,0.72,1.17,1.81,7.8,7.84,4.9,5.89,NA,NA,NA,NA,85450,20082,99.08,35.85,53.68,13.66,27.21,10.39,1.09,1.79,91.09,8.56,15.09,8.1,49144,6267,NA,NA,50,56,671,144,17,28,NA,NA,45.9,75.7,94,3.6,7.5,8.2,2.5,0.04,NA,NA,NA,NA,36.58,6.05,2.84,3.54,51.5,5.5,9.08,3.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","065","Fluvanna County","020104","2","2","Fluvanna","Rivanna","020104",NA,"1796"
"93","Block Group","510650201043","51","065",NA,NA,"Block Group 3",NA,NA,"G5030",NA,NA,NA,"S",3837421,218290,"+37.9089345","-078.3411972","Block Group 3, Census Tract 201.04, Fluvanna County, Virginia","2021",2198,606,81.94,10.44,7.1,6.25,0.32,0.54,0,0.59,0,0.59,4.14,3.69,6.51,6.35,NA,NA,NA,NA,84703,14391,100,8.9,53.14,10.88,20.75,7.67,0,1.29,99.14,1.55,21.11,16.29,41406,12491,NA,NA,72,97,926,185,0,13,NA,NA,100,140.7,98.1,4,7.8,10.4,0,0.01,NA,NA,NA,NA,25.61,8.77,5.55,5.48,41.4,15.6,24.02,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","065","Fluvanna County","020104","3","3","Fluvanna","Rivanna","020104",NA,"2198"
"94","Block Group","510650202001","51","065",NA,NA,"Block Group 1",NA,NA,"G5030",NA,NA,NA,"S",104456159,311612,"+37.8967257","-078.1836607","Block Group 1, Census Tract 202, Fluvanna County, Virginia","2021",2044,474,67.71,5.78,29.5,13.7,0,0.64,0,0.64,0,0.64,0.49,0.92,2.3,3.28,NA,NA,NA,NA,85000,20333,98.09,5.19,28.17,7.56,9.75,5.68,5.47,4.24,96.97,2.77,19.03,7.93,47695,12436,NA,NA,34,43,818,173,98,67,NA,NA,6.2,15.5,77.4,9.1,4.2,5.2,12,0.08,NA,NA,NA,NA,18.49,8.22,9.78,4.7,53.77,17.24,17.47,5.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","065","Fluvanna County","020200","1","1","Fluvanna","Columbia/Fork Union","020200",NA,"2044"
"95","Block Group","510650202002","51","065",NA,NA,"Block Group 2",NA,NA,"G5030",NA,NA,NA,"S",114495740,659311,"+37.8342096","-078.1585042","Block Group 2, Census Tract 202, Fluvanna County, Virginia","2021",700,271,89.86,15.64,5.57,7.26,0,1.86,0,1.86,0,1.86,4.57,5.13,0,1.86,NA,NA,NA,NA,74464,32153,95.4,46.06,31.18,16.43,1.7,3.46,2.51,3.82,98.29,3.47,11,8.77,67574,23629,NA,NA,79,81,394,116,0,13,NA,NA,17.7,44.3,80.3,15.3,20.1,19.7,0,0.03,NA,NA,NA,NA,11.29,9.31,4.86,7.57,57,6.87,24,8.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","065","Fluvanna County","020200","2","2","Fluvanna","Columbia/Fork Union","020200",NA,"700"
"96","Block Group","510650202003","51","065",NA,NA,"Block Group 3",NA,NA,"G5030",NA,NA,NA,"S",81158632,1023830,"+37.7860949","-078.2441724","Block Group 3, Census Tract 202, Fluvanna County, Virginia","2021",2045,559,62.49,11.13,19.85,9.51,0,0.64,0,0.64,0,0.64,12.32,13.12,5.33,6.84,NA,NA,NA,NA,46208,8923,89.62,1.4,29.98,15.67,3.06,3.63,0,1.17,89.44,8.76,12.22,7.02,36515,10377,NA,NA,151,105,948,231,12,19,NA,NA,6.9,13.5,63.9,26.3,15.9,10.4,1.3,0.02,NA,NA,NA,NA,17.41,7.37,5.77,3.53,46.41,4.25,30.42,9.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","065","Fluvanna County","020200","3","3","Fluvanna","Columbia/Fork Union","020200",NA,"2045"
"97","Block Group","510650202004","51","065",NA,NA,"Block Group 4",NA,NA,"G5030",NA,NA,NA,"S",46089606,1567755,"+37.7239655","-078.2512678","Block Group 4, Census Tract 202, Fluvanna County, Virginia","2021",673,381,60.18,4.18,32.1,32.57,0,1.93,0,1.93,0,1.93,0,1.93,7.73,9.6,NA,NA,NA,NA,64211,18174,94.06,61.68,57.11,16.61,19.53,16.54,4.28,6.99,91.23,8.34,26.15,13.23,35441,9798,NA,NA,58,96,324,170,29,24,NA,NA,65.9,69.1,83.5,31.8,17.9,28.1,9,0.06,NA,NA,NA,NA,21.69,10.75,8.32,8.42,37,29.44,28.23,4.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","065","Fluvanna County","020200","4","4","Fluvanna","Columbia/Fork Union","020200",NA,"673"
"98","Block Group","510650203001","51","065",NA,NA,"Block Group 1",NA,NA,"G5030",NA,NA,NA,"S",110571698,463220,"+37.8558615","-078.3564045","Block Group 1, Census Tract 203, Fluvanna County, Virginia","2021",2526,471,83.17,2,8.99,8.83,0.2,0.35,0,0.51,4.75,7.19,1.7,1.63,1.19,1.89,NA,NA,NA,NA,103285,7437,92.16,26.57,38.41,9.11,14.44,5.42,8.04,7.39,94.66,3.25,10.41,5.74,43036,10122,NA,NA,223,95,1110,170,58,71,NA,NA,59.1,60,95,6.3,20.1,8,5.2,0.06,NA,NA,NA,NA,25.38,5.36,4.43,3.7,52.38,0.68,17.81,4.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","065","Fluvanna County","020300","1","1","Fluvanna","Cunningham","020300",NA,"2526"
"99","Block Group","510650203002","51","065",NA,NA,"Block Group 2",NA,NA,"G5030",NA,NA,NA,"S",115692717,2143629,"+37.7795884","-078.3659658","Block Group 2, Census Tract 203, Fluvanna County, Virginia","2021",2368,598,77.36,12.56,20.65,12.33,0,0.55,0,0.55,0,0.55,1.48,1.78,0.51,0.88,NA,NA,NA,NA,69375,27178,91.73,10.47,19.4,6.24,5.17,3.99,6.92,6.47,84.97,5.06,22.34,8.39,33325,5915,NA,NA,118,93,970,172,41,39,NA,NA,19.3,23.5,72.7,11,12.2,9.3,4.2,0.04,NA,NA,NA,NA,17.1,7.45,7.81,6.58,57.35,19.41,15.84,4.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","065","Fluvanna County","020300","2","2","Fluvanna","Cunningham","020300",NA,"2368"
"100","Block Group","510650203003","51","065",NA,NA,"Block Group 3",NA,NA,"G5030",NA,NA,NA,"S",37197173,1766817,"+37.7845668","-078.4436757","Block Group 3, Census Tract 203, Fluvanna County, Virginia","2021",647,184,92.12,36.56,0,2.01,2.47,3.96,0,2.01,0,2.01,1.08,1.51,4.33,6.69,NA,NA,NA,NA,66033,17631,82.77,13.11,24.26,12.52,10,8.25,0,3.76,95.83,5.17,17,11.36,31587,4931,NA,NA,0,13,267,73,8,14,NA,NA,29.9,48.4,74.9,15.1,0,4.9,3,0.05,NA,NA,NA,NA,20.56,9.45,6.8,6.08,45.44,12.78,27.2,9.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","065","Fluvanna County","020300","3","3","Fluvanna","Cunningham","020300",NA,"647"
"101","Block Group","510790301011","51","079",NA,NA,"Block Group 1",NA,NA,"G5030",NA,NA,NA,"S",108966746,276192,"+38.3812651","-078.4812427","Block Group 1, Census Tract 301.01, Greene County, Virginia","2021",1931,353,88.87,21.13,7.2,10.53,0,0.67,0,0.67,0.98,1.07,2.74,3.49,0.21,0.41,NA,NA,NA,NA,73875,16108,79.6,4.97,20.11,5.12,6.44,3.65,1.56,2.68,92.18,5.32,26.83,7.77,44292,8255,NA,NA,336,122,1095,154,148,89,NA,NA,37.2,36,87.6,6.3,30.7,10.3,13.5,0.08,NA,NA,NA,NA,21.54,5.4,5.33,3.56,52.36,5.55,18.23,4.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","079","Greene County","030101","1","1","Greene","Stanardsville","030101",NA,"1931"
"102","Block Group","510790301012","51","079",NA,NA,"Block Group 2",NA,NA,"G5030",NA,NA,NA,"S",41426813,326856,"+38.2908953","-078.4070453","Block Group 2, Census Tract 301.01, Greene County, Virginia","2021",1719,301,79.81,2.8,7.39,3.68,1.57,2.19,0,0.76,0,0.76,4.54,3.82,6.69,5.4,NA,NA,NA,NA,55903,16645,76.87,4.37,22.16,6.44,11.71,4.81,6.99,4.29,79.99,9.84,24.67,7.5,32055,7010,NA,NA,51,44,806,123,105,65,NA,NA,29.2,9.3,76.4,8.7,6.3,5.4,13,0.08,NA,NA,NA,NA,16.75,5.63,4.77,3.56,43.46,5.16,33.62,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","079","Greene County","030101","2","2","Greene","Stanardsville","030101",NA,"1719"
"103","Block Group","510790301021","51","079",NA,NA,"Block Group 1",NA,NA,"G5030",NA,NA,NA,"S",104011042,26164,"+38.2960762","-078.5584655","Block Group 1, Census Tract 301.02, Greene County, Virginia","2021",1045,325,92.73,9.71,0.38,0.46,1.44,2.45,0.1,0.19,0,1.24,1.15,1.88,4.21,7.35,NA,NA,NA,NA,44423,30391,78.56,8.03,4.93,5.32,0,1.73,3.46,5.57,82.68,12.77,29.76,17.75,27390,20391,NA,NA,220,173,696,169,104,85,NA,NA,0,15.6,64.9,15,31.6,23.6,14.9,0.12,NA,NA,NA,NA,22.39,13.6,5.74,6.35,56.27,5.06,13.49,7.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","079","Greene County","030102","1","1","Greene","Monroe","030102",NA,"1045"
"104","Block Group","510790301022","51","079",NA,NA,"Block Group 2",NA,NA,"G5030",NA,NA,NA,"S",4840674,248550,"+38.2745709","-078.4417806","Block Group 2, Census Tract 301.02, Greene County, Virginia","2021",690,245,85.94,15.12,8.26,10.47,0,1.88,1.59,2.69,0,1.88,4.2,6.05,0,1.88,NA,NA,NA,NA,86016,38470,95.75,15.07,60.62,25.85,13.73,9.76,0,5.1,100,1.88,5.07,5.89,41121,5717,NA,NA,0,13,307,112,37,43,NA,NA,NA,NA,100,51.6,0,4.2,12.1,0.13,NA,NA,NA,NA,10,7.17,1.3,2.62,42.46,9.81,43.62,19.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","079","Greene County","030102","2","2","Greene","Monroe","030102",NA,"690"
"105","Block Group","510790301023","51","079",NA,NA,"Block Group 3",NA,NA,"G5030",NA,NA,NA,"S",9136835,237940,"+38.2594453","-078.4208506","Block Group 3, Census Tract 301.02, Greene County, Virginia","2021",1664,372,71.27,9.42,10.1,6.91,11.78,6.91,0,0.78,0,0.78,2.82,3.18,4.03,5.82,NA,NA,NA,NA,53884,16162,95.35,10.73,19.25,9.66,8.55,6.85,3.66,5.17,86.54,7.44,12.26,5.25,28974,6358,NA,NA,136,125,693,166,46,52,NA,NA,62.3,15.7,72.9,9.8,19.6,17.4,6.6,0.07,NA,NA,NA,NA,12.98,5.56,14.6,7.35,59.31,6.76,8.95,4.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","079","Greene County","030102","3","3","Greene","Monroe","030102",NA,"1664"
"106","Block Group","510790301024","51","079",NA,NA,"Block Group 4",NA,NA,"G5030",NA,NA,NA,"S",47218374,87736,"+38.2791578","-078.4974736","Block Group 4, Census Tract 301.02, Greene County, Virginia","2021",1665,501,67.09,12.69,4.02,5.82,0,0.78,0,0.78,0,0.78,15.56,6.62,13.33,12.53,NA,NA,NA,NA,61094,33043,87.43,37.43,23.81,9,11.14,7.34,14.38,14.19,95.62,3.81,41.8,10.09,22383,12502,NA,NA,46,74,611,177,99,106,NA,NA,0,51,91,11.8,7.5,11.9,16.2,0.17,NA,NA,NA,NA,31.77,4.98,5.17,3.77,36.64,6.45,24.98,5.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","079","Greene County","030102","4","4","Greene","Monroe","030102",NA,"1665"
"107","Block Group","510790302011","51","079",NA,NA,"Block Group 1",NA,NA,"G5030",NA,NA,NA,"S",7239794,25503,"+38.2152006","-078.3631133","Block Group 1, Census Tract 302.01, Greene County, Virginia","2021",816,391,65.81,12.23,0,1.59,0,1.59,2.94,3.79,10.42,10.25,0.25,0.35,20.59,21.77,NA,NA,NA,NA,70089,6997,81.05,47.45,27.34,15.18,7.81,10.66,6.15,9.79,97.92,4.35,22.43,13.8,33047,21620,NA,NA,0,13,335,130,54,66,NA,NA,19.5,44.5,74,28.3,0,3.9,16.1,0.19,NA,NA,NA,NA,28.68,5.31,8.58,7.46,50.49,31.21,9.07,7.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","079","Greene County","030201","1","1","Greene","Midway","030201",NA,"816"
"108","Block Group","510790302012","51","079",NA,NA,"Block Group 2",NA,NA,"G5030",NA,NA,NA,"S",6768008,83021,"+38.2017468","-078.3773951","Block Group 2, Census Tract 302.01, Greene County, Virginia","2021",2780,588,86.26,8.87,12.09,7.34,0.9,1.17,0,0.47,0,0.47,0,0.47,0.76,0.66,NA,NA,NA,NA,90610,30232,97.09,5.49,43.18,9.48,11.68,4.93,7.72,5.74,96.94,3.32,2.77,2.16,45731,6399,NA,NA,84,76,1169,201,0,13,NA,NA,19.1,16.5,62.4,12.6,7.2,6.4,0,0.01,NA,NA,NA,NA,18.38,5.94,17.23,7.35,47.05,6.14,16.58,4.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","079","Greene County","030201","2","2","Greene","Midway","030201",NA,"2780"
"109","Block Group","510790302013","51","079",NA,NA,"Block Group 3",NA,NA,"G5030",NA,NA,NA,"S",5607909,78744,"+38.2193544","-078.3859488","Block Group 3, Census Tract 302.01, Greene County, Virginia","2021",1869,475,60.46,3.84,0,0.7,4.76,6.36,0,0.7,10.17,13.34,0,0.7,24.61,10.35,NA,NA,NA,NA,131680,31362,88.47,14.58,47.19,15.25,27.81,12.21,0,1.38,88.39,12.27,7.38,4.71,53350,22047,NA,NA,0,13,653,116,0,13,NA,NA,0,236.4,98.3,3.2,0,2,0,0.02,NA,NA,NA,NA,24.67,8.68,1.07,1.53,43.23,14.38,29.37,10.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","079","Greene County","030201","3","3","Greene","Midway","030201",NA,"1869"
"110","Block Group","510790302014","51","079",NA,NA,"Block Group 4",NA,NA,"G5030",NA,NA,NA,"S",6779314,11458,"+38.2070394","-078.4074642","Block Group 4, Census Tract 302.01, Greene County, Virginia","2021",2029,452,74.96,13.6,8.92,11.31,3.6,3.15,0,0.64,0,0.64,3.7,3.5,8.82,8.45,NA,NA,NA,NA,98661,44009,92.34,7.56,46.37,9.04,24.27,8.31,4.3,5.51,96.01,2.82,22.87,7.93,52734,20472,NA,NA,0,13,630,129,86,73,NA,NA,81.7,25.7,80,9.7,0,2.1,13.7,0.11,NA,NA,NA,NA,37.01,8.02,1.87,2.31,49.78,5.22,10.89,4.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","079","Greene County","030201","4","4","Greene","Midway","030201",NA,"2029"
